case_id,selection_rank,frequency_index,frequency_ghz,power_fraction,snr_db,noise_variance_db2
context_prior__coherent_csi_zero_residual__target_balanced__k32,22,217,349.3333333333333,0.03125,26.396263712761254,0.002883042153059018
context_prior__coherent_csi_zero_residual__target_balanced__k32,23,180,300.0,0.03125,29.461190632757237,0.001423502716541505
context_prior__coherent_csi_zero_residual__target_balanced__k32,24,173,290.66666666666663,0.03125,29.73207196674757,0.0013374272475135387
context_prior__coherent_csi_zero_residual__target_balanced__k32,25,212,342.66666666666663,0.03125,27.07490512390339,0.0024659646757330526
context_prior__coherent_csi_zero_residual__target_balanced__k32,26,141,248.0,0.03125,28.9738437679315,0.0015925496712161783
context_prior__coherent_csi_zero_residual__target_balanced__k32,27,168,284.0,0.03125,29.74273308485212,0.001334148139947727
context_prior__coherent_csi_zero_residual__target_balanced__k32,28,162,276.0,0.03125,29.65979535591397,0.001359871362114649
context_prior__coherent_csi_zero_residual__target_balanced__k32,29,172,289.3333333333333,0.03125,29.742373569608247,0.0013342585872288565
context_prior__coherent_csi_zero_residual__target_balanced__k32,30,181,301.3333333333333,0.03125,29.376077221185042,0.0014516758146945158
context_prior__coherent_csi_zero_residual__target_balanced__k32,31,127,229.33333333333331,0.03125,28.27647355292659,0.0018699500603808299
context_prior__coherent_csi_zero_residual__target_balanced__k32,32,137,242.66666666666666,0.03125,28.795691237318948,0.0016592362976004331
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,1,214,345.3333333333333,0.03125,27.010135340693992,0.0025030171741408816
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,2,170,286.66666666666663,0.03125,29.74975287227143,0.0013319934104245009
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,3,223,357.3333333333333,0.03125,22.798641310118214,0.006601053194675354
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,4,164,278.66666666666663,0.03125,29.695974389845432,0.0013485899676059074
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,5,177,296.0,0.03125,29.631389955788848,0.0013687948671286683
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,6,176,294.66666666666663,0.03125,29.666993057402536,0.00135761947035135
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,7,215,346.66666666666663,0.03125,26.87291520367269,0.002583365427181643
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,8,142,249.33333333333331,0.03125,29.01626114937065,0.0015770710102735465
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,9,222,356.0,0.03125,23.714800465557914,0.005345610569435334
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,10,163,277.3333333333333,0.03125,29.678808945267562,0.0013539308033815585
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,11,178,297.3333333333333,0.03125,29.5862319097089,0.0013831018829640425
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,12,175,293.3333333333333,0.03125,29.6946915465372,0.0013489883804860285
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,13,213,344.0,0.03125,27.079196354913336,0.0024635292780388427
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,14,224,358.66666666666663,0.03125,21.68692923324727,0.008526767873346327
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,15,167,282.66666666666663,0.03125,29.734736316458054,0.0013366070019829265
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,16,216,348.0,0.03125,26.668905649952407,0.0027076142964778793
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,17,179,298.66666666666663,0.03125,29.53031679739898,0.001401024351145305
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,18,174,292.0,0.03125,29.716433832821963,0.0013422517543374502
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,19,128,230.66666666666666,0.03125,28.33317018197019,0.0018456967408920306
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,20,133,237.33333333333331,0.03125,28.601801979354477,0.0017349907575587972
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,21,166,281.3333333333333,0.03125,29.72412689987236,0.001339876202071564
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,22,217,349.3333333333333,0.03125,26.396263712761254,0.002883042153059018
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,23,180,300.0,0.03125,29.461190632757237,0.001423502716541505
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,24,173,290.66666666666663,0.03125,29.73207196674757,0.0013374272475135387
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,25,212,342.66666666666663,0.03125,27.07490512390339,0.0024659646757330526
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,26,141,248.0,0.03125,28.9738437679315,0.0015925496712161783
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,27,168,284.0,0.03125,29.74273308485212,0.001334148139947727
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,28,162,276.0,0.03125,29.65979535591397,0.001359871362114649
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,29,172,289.3333333333333,0.03125,29.742373569608247,0.0013342585872288565
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,30,181,301.3333333333333,0.03125,29.376077221185042,0.0014516758146945158
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,31,127,229.33333333333331,0.03125,28.27647355292659,0.0018699500603808299
context_prior__coherent_csi_zero_residual__target_balanced__k32__nonnegative,32,137,242.66666666666666,0.03125,28.795691237318948,0.0016592362976004331
context_prior__coherent_csi_zero_residual__uniform__k64,1,0,60.0,0.015625,-80.62286466026438,145132217.03203645
context_prior__coherent_csi_zero_residual__uniform__k64,2,4,65.33333333333333,0.015625,-10.867579714518456,15.354487846426606
context_prior__coherent_csi_zero_residual__uniform__k64,3,8,70.66666666666667,0.015625,12.895562134927317,0.06455370155244668
context_prior__coherent_csi_zero_residual__uniform__k64,4,12,76.0,0.015625,15.11374127289045,0.03873497109810745
context_prior__coherent_csi_zero_residual__uniform__k64,5,16,81.33333333333333,0.015625,16.14402683757774,0.030554464721268416
context_prior__coherent_csi_zero_residual__uniform__k64,6,20,86.66666666666666,0.015625,16.87160061502361,0.025841475179164783
context_prior__coherent_csi_zero_residual__uniform__k64,7,24,92.0,0.015625,17.467068166555165,0.022530485325441402
context_prior__coherent_csi_zero_residual__uniform__k64,8,28,97.33333333333333,0.015625,17.979447145513447,0.020023161442260084
context_prior__coherent_csi_zero_residual__uniform__k64,9,32,102.66666666666666,0.015625,18.416664502702574,0.018105516280396982
context_prior__coherent_csi_zero_residual__uniform__k64,10,36,108.0,0.015625,18.7227015799174,0.016873578860239123
context_prior__coherent_csi_zero_residual__uniform__k64,11,40,113.33333333333333,0.015625,18.408778315716702,0.018138423261455067
context_prior__coherent_csi_zero_residual__uniform__k64,12,45,120.0,0.015625,9.303133723967775,0.14762638705569572
context_prior__coherent_csi_zero_residual__uniform__k64,13,49,125.33333333333333,0.015625,19.563598625035297,0.0139032874231962
context_prior__coherent_csi_zero_residual__uniform__k64,14,53,130.66666666666666,0.015625,20.369511847681125,0.011548515957317354
context_prior__coherent_csi_zero_residual__uniform__k64,15,57,136.0,0.015625,20.7882000488586,0.010487147073360422
context_prior__coherent_csi_zero_residual__uniform__k64,16,61,141.33333333333331,0.015625,21.10650395699099,0.00974601258494057
context_prior__coherent_csi_zero_residual__uniform__k64,17,65,146.66666666666666,0.015625,21.362169221845278,0.009188834750457883
context_prior__coherent_csi_zero_residual__uniform__k64,18,69,152.0,0.015625,21.549093334320673,0.008801729756948165
context_prior__coherent_csi_zero_residual__uniform__k64,19,73,157.33333333333331,0.015625,21.630927660740824,0.008637431127897584
context_prior__coherent_csi_zero_residual__uniform__k64,20,77,162.66666666666666,0.015625,21.50916115305,0.008883032442574823
context_prior__coherent_csi_zero_residual__uniform__k64,21,81,168.0,0.015625,20.887386949199396,0.010250349384432759
context_prior__coherent_csi_zero_residual__uniform__k64,22,85,173.33333333333331,0.015625,18.562727352019138,0.017506713654595236
context_prior__coherent_csi_zero_residual__uniform__k64,23,89,178.66666666666666,0.015625,5.841839527933033,0.32756192203008033
context_prior__coherent_csi_zero_residual__uniform__k64,24,93,184.0,0.015625,-50.98856362102032,157882.40221097175
context_prior__coherent_csi_zero_residual__uniform__k64,25,97,189.33333333333331,0.015625,12.838085344336776,0.06541371720897353
context_prior__coherent_csi_zero_residual__uniform__k64,26,101,194.66666666666666,0.015625,20.630511220247485,0.010874924274795198
context_prior__coherent_csi_zero_residual__uniform__k64,27,105,200.0,0.015625,22.70312750090592,0.006747837468924018
context_prior__coherent_csi_zero_residual__uniform__k64,28,109,205.33333333333331,0.015625,23.62654335952763,0.005455355133284119
context_prior__coherent_csi_zero_residual__uniform__k64,29,113,210.66666666666666,0.015625,24.17720444275244,0.004805702912080046
context_prior__coherent_csi_zero_residual__uniform__k64,30,117,216.0,0.015625,24.570338760091047,0.004389787399226433
context_prior__coherent_csi_zero_residual__uniform__k64,31,121,221.33333333333331,0.015625,24.882237328266143,0.004085579170766479
context_prior__coherent_csi_zero_residual__uniform__k64,32,125,226.66666666666666,0.015625,25.146682143887745,0.0038442281019876456
context_prior__coherent_csi_zero_residual__uniform__k64,33,130,233.33333333333331,0.015625,25.432121070031215,0.003599691284447239
context_prior__coherent_csi_zero_residual__uniform__k64,34,134,238.66666666666666,0.015625,25.64160460193372,0.0034301799442632308
context_prior__coherent_csi_zero_residual__uniform__k64,35,138,244.0,0.015625,25.83133059966643,0.00328355506352187
context_prior__coherent_csi_zero_residual__uniform__k64,36,142,249.33333333333331,0.015625,26.005961192730837,0.003154142020547094
context_prior__coherent_csi_zero_residual__uniform__k64,37,146,254.66666666666666,0.015625,26.166559888194215,0.0030396345671643023
context_prior__coherent_csi_zero_residual__uniform__k64,38,150,260.0,0.015625,26.312453736594236,0.002939219294428931
context_prior__coherent_csi_zero_residual__uniform__k64,39,154,265.3333333333333,0.015625,26.443854686179392,0.002851621595080408
context_prior__coherent_csi_zero_residual__uniform__k64,40,158,270.66666666666663,0.015625,26.557394733791753,0.0027780361330176214
context_prior__coherent_csi_zero_residual__uniform__k64,41,162,276.0,0.015625,26.64949539927416,0.0027197427242292983
context_prior__coherent_csi_zero_residual__uniform__k64,42,166,281.3333333333333,0.015625,26.713826943232547,0.0026797524041431283
context_prior__coherent_csi_zero_residual__uniform__k64,43,170,286.66666666666663,0.015625,26.739452915631617,0.0026639868208490026
context_prior__coherent_csi_zero_residual__uniform__k64,44,174,292.0,0.015625,26.70613387618215,0.002684503508674901
context_prior__coherent_csi_zero_residual__uniform__k64,45,178,297.3333333333333,0.015625,26.575931953069087,0.0027662037659280853
context_prior__coherent_csi_zero_residual__uniform__k64,46,182,302.66666666666663,0.015625,26.261162727013456,0.0029741378282955866
context_prior__coherent_csi_zero_residual__uniform__k64,47,186,308.0,0.015625,25.525901134289498,0.0035227940172953462
context_prior__coherent_csi_zero_residual__uniform__k64,48,190,313.3333333333333,0.015625,23.532370108988502,0.0055749419893514505
context_prior__coherent_csi_zero_residual__uniform__k64,49,194,318.66666666666663,0.015625,15.151973607816316,0.038395471290378846
context_prior__coherent_csi_zero_residual__uniform__k64,50,198,324.0,0.015625,-45.41384418211106,43738.288184946854
context_prior__coherent_csi_zero_residual__uniform__k64,51,202,329.3333333333333,0.015625,5.2286026711124975,0.3772394442984163
context_prior__coherent_csi_zero_residual__uniform__k64,52,206,334.66666666666663,0.015625,21.18342274899257,0.009574918557917204
context_prior__coherent_csi_zero_residual__uniform__k64,53,210,340.0,0.015625,23.78790998911292,0.005256375285218044
context_prior__coherent_csi_zero_residual__uniform__k64,54,215,346.66666666666663,0.015625,23.862615247032892,0.0051667308543632716
context_prior__coherent_csi_zero_residual__uniform__k64,55,219,352.0,0.015625,22.612306902703338,0.006890435524528406
context_prior__coherent_csi_zero_residual__uniform__k64,56,223,357.3333333333333,0.015625,19.7883413534784,0.013202106389350708
context_prior__coherent_csi_zero_residual__uniform__k64,57,227,362.66666666666663,0.015625,13.536238374834795,0.05569978593016171
context_prior__coherent_csi_zero_residual__uniform__k64,58,231,368.0,0.015625,-7.238287208535908,6.657421962590154
context_prior__coherent_csi_zero_residual__uniform__k64,59,235,373.3333333333333,0.015625,-63.43056291549382,2770343.715084472
context_prior__coherent_csi_zero_residual__uniform__k64,60,239,378.66666666666663,0.015625,-150.0,1257411313410759.0
context_prior__coherent_csi_zero_residual__uniform__k64,61,243,384.0,0.015625,-150.0,1257411313410759.0
context_prior__coherent_csi_zero_residual__uniform__k64,62,247,389.3333333333333,0.015625,-23.279408280200755,267.55815440718544
context_prior__coherent_csi_zero_residual__uniform__k64,63,251,394.66666666666663,0.015625,8.02528566914151,0.19812934173151286
context_prior__coherent_csi_zero_residual__uniform__k64,64,255,400.0,0.015625,18.382071117075625,0.01825031025428208
context_prior__coherent_csi_zero_residual__uniform__k64__nonnegative,1,0,60.0,0.015625,-80.62286466026438,145132217.03203645
context_prior__coherent_csi_zero_residual__uniform__k64__nonnegative,2,4,65.33333333333333,0.015625,-10.867579714518456,15.354487846426606
context_prior__coherent_csi_zero_residual__uniform__k64__nonnegative,3,8,70.66666666666667,0.015625,12.895562134927317,0.06455370155244668
context_prior__coherent_csi_zero_residual__uniform__k64__nonnegative,4,12,76.0,0.015625,15.11374127289045,0.03873497109810745
context_prior__coherent_csi_zero_residual__uniform__k64__nonnegative,5,16,81.33333333333333,0.015625,16.14402683757774,0.030554464721268416
context_prior__coherent_csi_zero_residual__uniform__k64__nonnegative,6,20,86.66666666666666,0.015625,16.87160061502361,0.025841475179164783
context_prior__coherent_csi_zero_residual__uniform__k64__nonnegative,7,24,92.0,0.015625,17.467068166555165,0.022530485325441402
context_prior__coherent_csi_zero_residual__uniform__k64__nonnegative,8,28,97.33333333333333,0.015625,17.979447145513447,0.020023161442260084
context_prior__coherent_csi_zero_residual__uniform__k64__nonnegative,9,32,102.66666666666666,0.015625,18.416664502702574,0.018105516280396982
context_prior__coherent_csi_zero_residual__uniform__k64__nonnegative,10,36,108.0,0.015625,18.7227015799174,0.016873578860239123
